TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5.6715,9.16,219.58,219.58,219.58,219.58,219.58,219.58,219.58
5.6725,9.16,219.63,219.63,219.63,219.63,219.63,219.63,219.63
5.6735,9.16,219.68,219.68,219.68,219.68,219.68,219.68,219.68
5.6745,9.16,219.73,219.73,219.73,219.73,219.73,219.73,219.73
5.6755,9.16,219.77,219.77,219.77,219.77,219.77,219.77,219.77
5.6765,9.16,219.82,219.82,219.82,219.82,219.82,219.82,219.82
5.6775,9.16,219.87,219.87,219.87,219.87,219.87,219.87,219.87
5.6785,9.16,219.92,219.92,219.92,219.92,219.92,219.92,219.92
5.6795,9.16,219.97,219.97,219.97,219.97,219.97,219.97,219.97
5.6805,9.16,220.01,220.01,220.01,220.01,220.01,220.01,220.01
5.6815,9.16,220.06,220.06,220.06,220.06,220.06,220.06,220.06
5.6825,9.16,220.11,220.11,220.11,220.11,220.11,220.11,220.11
5.6835,9.16,220.16,220.16,220.16,220.16,220.16,220.16,220.16
5.6845,9.16,220.2,220.2,220.2,220.2,220.2,220.2,220.2
5.6855,9.16,220.25,220.25,220.25,220.25,220.25,220.25,220.25
5.6865,9.16,220.3,220.3,220.3,220.3,220.3,220.3,220.3
5.6875,9.16,220.35,220.35,220.35,220.35,220.35,220.35,220.35
5.6885,9.16,220.39,220.39,220.39,220.39,220.39,220.39,220.39
5.6895,9.16,220.44,220.44,220.44,220.44,220.44,220.44,220.44
5.6905,9.16,220.49,220.49,220.49,220.49,220.49,220.49,220.49
5.6915,9.16,220.54,220.54,220.54,220.54,220.54,220.54,220.54
5.6925,9.16,220.58,220.58,220.58,220.58,220.58,220.58,220.58
5.6935,9.16,220.63,220.63,220.63,220.63,220.63,220.63,220.63
5.6945,9.16,220.68,220.68,220.68,220.68,220.68,220.68,220.68
5.6955,9.16,220.73,220.73,220.73,220.73,220.73,220.73,220.73
5.6965,9.16,220.78,220.78,220.78,220.78,220.78,220.78,220.78
5.6975,9.16,220.82,220.82,220.82,220.82,220.82,220.82,220.82
5.6985,9.16,220.87,220.87,220.87,220.87,220.87,220.87,220.87
5.6995,9.16,220.92,220.92,220.92,220.92,220.92,220.92,220.92
5.7005,9.16,220.97,220.97,220.97,220.97,220.97,220.97,220.97
5.7015,9.16,221.01,221.01,221.01,221.01,221.01,221.01,221.01
5.7025,9.16,221.06,221.06,221.06,221.06,221.06,221.06,221.06
5.7035,9.16,221.11,221.11,221.11,221.11,221.11,221.11,221.11
5.7045,9.16,221.16,221.16,221.16,221.16,221.16,221.16,221.16
5.7055,9.16,221.2,221.2,221.2,221.2,221.2,221.2,221.2
5.7065,9.16,221.25,221.25,221.25,221.25,221.25,221.25,221.25
5.7075,9.16,221.3,221.3,221.3,221.3,221.3,221.3,221.3
5.7085,9.16,221.35,221.35,221.35,221.35,221.35,221.35,221.35
5.7095,9.16,221.4,221.4,221.4,221.4,221.4,221.4,221.4
5.7105,9.16,221.44,221.44,221.44,221.44,221.44,221.44,221.44
5.7115,9.16,221.49,221.49,221.49,221.49,221.49,221.49,221.49
5.7125,9.16,221.54,221.54,221.54,221.54,221.54,221.54,221.54
5.7135,9.16,221.59,221.59,221.59,221.59,221.59,221.59,221.59
5.7145,9.16,221.63,221.63,221.63,221.63,221.63,221.63,221.63
5.7155,9.16,221.68,221.68,221.68,221.68,221.68,221.68,221.68
5.7165,9.16,221.73,221.73,221.73,221.73,221.73,221.73,221.73
5.7175,9.16,221.78,221.78,221.78,221.78,221.78,221.78,221.78
5.7185,9.16,221.82,221.82,221.82,221.82,221.82,221.82,221.82
5.7195,9.16,221.87,221.87,221.87,221.87,221.87,221.87,221.87
5.7205,9.16,221.92,221.92,221.92,221.92,221.92,221.92,221.92
5.7215,9.16,221.97,221.97,221.97,221.97,221.97,221.97,221.97
5.7225,9.16,222.02,222.02,222.02,222.02,222.02,222.02,222.02
5.7235,9.16,222.06,222.06,222.06,222.06,222.06,222.06,222.06
5.7245,9.16,222.11,222.11,222.11,222.11,222.11,222.11,222.11
5.7255,9.16,222.16,222.16,222.16,222.16,222.16,222.16,222.16
5.7265,9.16,222.21,222.21,222.21,222.21,222.21,222.21,222.21
5.7275,9.16,222.25,222.25,222.25,222.25,222.25,222.25,222.25
5.7285,9.16,222.3,222.3,222.3,222.3,222.3,222.3,222.3
5.7295,9.16,222.35,222.35,222.35,222.35,222.35,222.35,222.35
5.7305,9.16,222.4,222.4,222.4,222.4,222.4,222.4,222.4
5.7315,9.16,222.44,222.44,222.44,222.44,222.44,222.44,222.44
5.7325,9.16,222.49,222.49,222.49,222.49,222.49,222.49,222.49
5.7335,9.16,222.54,222.54,222.54,222.54,222.54,222.54,222.54
5.7345,9.16,222.59,222.59,222.59,222.59,222.59,222.59,222.59
5.7355,9.16,222.64,222.64,222.64,222.64,222.64,222.64,222.64
5.7365,9.16,222.68,222.68,222.68,222.68,222.68,222.68,222.68
5.7375,9.16,222.73,222.73,222.73,222.73,222.73,222.73,222.73
5.7385,9.16,222.78,222.78,222.78,222.78,222.78,222.78,222.78
5.7395,9.16,222.83,222.83,222.83,222.83,222.83,222.83,222.83
5.7405,9.16,222.87,222.87,222.87,222.87,222.87,222.87,222.87
5.7415,9.16,222.92,222.92,222.92,222.92,222.92,222.92,222.92
5.7425,9.16,222.97,222.97,222.97,222.97,222.97,222.97,222.97
5.7435,9.16,223.02,223.02,223.02,223.02,223.02,223.02,223.02
5.7445,9.16,223.06,223.06,223.06,223.06,223.06,223.06,223.06
5.7455,9.16,223.11,223.11,223.11,223.11,223.11,223.11,223.11
5.7465,9.16,223.16,223.16,223.16,223.16,223.16,223.16,223.16
5.7475,9.16,223.21,223.21,223.21,223.21,223.21,223.21,223.21
5.7485,9.16,223.26,223.26,223.26,223.26,223.26,223.26,223.26
5.7495,9.16,223.3,223.3,223.3,223.3,223.3,223.3,223.3
5.7505,9.16,223.35,223.35,223.35,223.35,223.35,223.35,223.35
5.7515,9.16,223.4,223.4,223.4,223.4,223.4,223.4,223.4
5.7525,9.16,223.45,223.45,223.45,223.45,223.45,223.45,223.45
5.7535,9.16,223.49,223.49,223.49,223.49,223.49,223.49,223.49
5.7545,9.16,223.54,223.54,223.54,223.54,223.54,223.54,223.54
5.7555,9.16,223.59,223.59,223.59,223.59,223.59,223.59,223.59
5.7565,9.16,223.64,223.64,223.64,223.64,223.64,223.64,223.64
5.7575,9.16,223.68,223.68,223.68,223.68,223.68,223.68,223.68
5.7585,9.16,223.73,223.73,223.73,223.73,223.73,223.73,223.73
5.7595,9.16,223.78,223.78,223.78,223.78,223.78,223.78,223.78
5.7605,9.16,223.83,223.83,223.83,223.83,223.83,223.83,223.83
5.7615,9.16,223.88,223.88,223.88,223.88,223.88,223.88,223.88
5.7625,9.16,223.92,223.92,223.92,223.92,223.92,223.92,223.92
5.7635,9.16,223.97,223.97,223.97,223.97,223.97,223.97,223.97
5.7645,9.16,224.02,224.02,224.02,224.02,224.02,224.02,224.02
5.7655,9.16,224.07,224.07,224.07,224.07,224.07,224.07,224.07
5.7665,9.16,224.11,224.11,224.11,224.11,224.11,224.11,224.11
5.7675,9.16,224.16,224.16,224.16,224.16,224.16,224.16,224.16
5.7685,9.16,224.21,224.21,224.21,224.21,224.21,224.21,224.21
5.7695,9.16,224.26,224.26,224.26,224.26,224.26,224.26,224.26
5.7705,9.16,224.3,224.3,224.3,224.3,224.3,224.3,224.3
5.7715,9.16,224.35,224.35,224.35,224.35,224.35,224.35,224.35
5.7725,9.16,224.4,224.4,224.4,224.4,224.4,224.4,224.4
5.7735,9.16,224.45,224.45,224.45,224.45,224.45,224.45,224.45
5.7745,9.16,224.49,224.49,224.49,224.49,224.49,224.49,224.49
5.7755,9.16,224.54,224.54,224.54,224.54,224.54,224.54,224.54
5.7765,9.16,224.59,224.59,224.59,224.59,224.59,224.59,224.59
5.7775,9.16,224.64,224.64,224.64,224.64,224.64,224.64,224.64
5.7785,9.16,224.69,224.69,224.69,224.69,224.69,224.69,224.69
5.7795,9.16,224.73,224.73,224.73,224.73,224.73,224.73,224.73
5.7805,9.16,224.78,224.78,224.78,224.78,224.78,224.78,224.78
5.7815,9.16,224.83,224.83,224.83,224.83,224.83,224.83,224.83
5.7825,9.16,224.88,224.88,224.88,224.88,224.88,224.88,224.88
5.7835,9.16,224.92,224.92,224.92,224.92,224.92,224.92,224.92
5.7845,9.16,224.97,224.97,224.97,224.97,224.97,224.97,224.97
5.7855,9.16,225.02,225.02,225.02,225.02,225.02,225.02,225.02
5.7865,9.16,225.07,225.07,225.07,225.07,225.07,225.07,225.07
5.7875,9.16,225.11,225.11,225.11,225.11,225.11,225.11,225.11
5.7885,9.16,225.16,225.16,225.16,225.16,225.16,225.16,225.16
5.7895,9.16,225.21,225.21,225.21,225.21,225.21,225.21,225.21
5.7905,9.16,225.26,225.26,225.26,225.26,225.26,225.26,225.26
5.7915,9.16,225.31,225.31,225.31,225.31,225.31,225.31,225.31
5.7925,9.16,225.35,225.35,225.35,225.35,225.35,225.35,225.35
5.7935,9.16,225.4,225.4,225.4,225.4,225.4,225.4,225.4
5.7945,9.16,225.45,225.45,225.45,225.45,225.45,225.45,225.45
5.7955,9.16,225.5,225.5,225.5,225.5,225.5,225.5,225.5
5.7965,9.16,225.54,225.54,225.54,225.54,225.54,225.54,225.54
5.7975,9.16,225.59,225.59,225.59,225.59,225.59,225.59,225.59
5.7985,9.16,225.64,225.64,225.64,225.64,225.64,225.64,225.64
5.7995,9.16,225.69,225.69,225.69,225.69,225.69,225.69,225.69
5.8005,9.16,225.73,225.73,225.73,225.73,225.73,225.73,225.73
5.8015,9.16,225.78,225.78,225.78,225.78,225.78,225.78,225.78
5.8025,9.16,225.83,225.83,225.83,225.83,225.83,225.83,225.83
5.8035,9.16,225.88,225.88,225.88,225.88,225.88,225.88,225.88
5.8045,9.16,225.93,225.93,225.93,225.93,225.93,225.93,225.93
5.8055,9.16,225.97,225.97,225.97,225.97,225.97,225.97,225.97
5.8065,9.16,226.02,226.02,226.02,226.02,226.02,226.02,226.02
5.8075,9.16,226.07,226.07,226.07,226.07,226.07,226.07,226.07
5.8085,9.16,226.12,226.12,226.12,226.12,226.12,226.12,226.12
5.8095,9.16,226.16,226.16,226.16,226.16,226.16,226.16,226.16
5.8105,9.16,226.21,226.21,226.21,226.21,226.21,226.21,226.21
5.8115,9.16,226.26,226.26,226.26,226.26,226.26,226.26,226.26
5.8125,9.16,226.31,226.31,226.31,226.31,226.31,226.31,226.31
5.8135,9.16,226.35,226.35,226.35,226.35,226.35,226.35,226.35
5.8145,9.16,226.4,226.4,226.4,226.4,226.4,226.4,226.4
5.8155,9.16,226.45,226.45,226.45,226.45,226.45,226.45,226.45
5.8165,9.16,226.5,226.5,226.5,226.5,226.5,226.5,226.5
5.8175,9.16,226.55,226.55,226.55,226.55,226.55,226.55,226.55
5.8185,9.16,226.59,226.59,226.59,226.59,226.59,226.59,226.59
5.8195,9.16,226.64,226.64,226.64,226.64,226.64,226.64,226.64
5.8205,9.16,226.69,226.69,226.69,226.69,226.69,226.69,226.69
5.8215,9.16,226.74,226.74,226.74,226.74,226.74,226.74,226.74
5.8225,9.16,226.78,226.78,226.78,226.78,226.78,226.78,226.78
5.8235,9.16,226.83,226.83,226.83,226.83,226.83,226.83,226.83
5.8245,9.16,226.88,226.88,226.88,226.88,226.88,226.88,226.88
5.8255,9.16,226.93,226.93,226.93,226.93,226.93,226.93,226.93
5.8265,9.16,226.97,226.97,226.97,226.97,226.97,226.97,226.97
5.8275,9.16,227.02,227.02,227.02,227.02,227.02,227.02,227.02
5.8285,9.16,227.07,227.07,227.07,227.07,227.07,227.07,227.07
5.8295,9.16,227.12,227.12,227.12,227.12,227.12,227.12,227.12
5.8305,9.16,227.17,227.17,227.17,227.17,227.17,227.17,227.17
5.8315,9.16,227.21,227.21,227.21,227.21,227.21,227.21,227.21
5.8325,9.16,227.26,227.26,227.26,227.26,227.26,227.26,227.26
5.8335,9.16,227.31,227.31,227.31,227.31,227.31,227.31,227.31
5.8345,9.16,227.36,227.36,227.36,227.36,227.36,227.36,227.36
5.8355,9.16,227.4,227.4,227.4,227.4,227.4,227.4,227.4
5.8365,9.16,227.45,227.45,227.45,227.45,227.45,227.45,227.45
5.8375,9.16,227.5,227.5,227.5,227.5,227.5,227.5,227.5
5.8385,9.16,227.55,227.55,227.55,227.55,227.55,227.55,227.55
5.8395,9.16,227.59,227.59,227.59,227.59,227.59,227.59,227.59
5.8405,9.16,227.64,227.64,227.64,227.64,227.64,227.64,227.64
5.8415,9.16,227.69,227.69,227.69,227.69,227.69,227.69,227.69
5.8425,9.16,227.74,227.74,227.74,227.74,227.74,227.74,227.74
5.8435,9.16,227.79,227.79,227.79,227.79,227.79,227.79,227.79
5.8445,9.16,227.83,227.83,227.83,227.83,227.83,227.83,227.83
5.8455,9.16,227.88,227.88,227.88,227.88,227.88,227.88,227.88
5.8465,9.16,227.93,227.93,227.93,227.93,227.93,227.93,227.93
5.8475,9.16,227.98,227.98,227.98,227.98,227.98,227.98,227.98
5.8485,9.16,228.02,228.02,228.02,228.02,228.02,228.02,228.02
5.8495,9.16,228.07,228.07,228.07,228.07,228.07,228.07,228.07
5.8505,9.16,228.12,228.12,228.12,228.12,228.12,228.12,228.12
5.8515,9.16,228.17,228.17,228.17,228.17,228.17,228.17,228.17
5.8525,9.16,228.21,228.21,228.21,228.21,228.21,228.21,228.21
5.8535,9.16,228.26,228.26,228.26,228.26,228.26,228.26,228.26
5.8545,9.16,228.31,228.31,228.31,228.31,228.31,228.31,228.31
5.8555,9.16,228.36,228.36,228.36,228.36,228.36,228.36,228.36
5.8565,9.16,228.41,228.41,228.41,228.41,228.41,228.41,228.41
5.8575,9.16,228.45,228.45,228.45,228.45,228.45,228.45,228.45
5.8585,9.16,228.5,228.5,228.5,228.5,228.5,228.5,228.5
5.8595,9.16,228.55,228.55,228.55,228.55,228.55,228.55,228.55
5.8605,9.16,228.6,228.6,228.6,228.6,228.6,228.6,228.6
5.8615,9.16,228.64,228.64,228.64,228.64,228.64,228.64,228.64
5.8625,9.16,228.69,228.69,228.69,228.69,228.69,228.69,228.69
5.8635,9.16,228.74,228.74,228.74,228.74,228.74,228.74,228.74
5.8645,9.16,228.79,228.79,228.79,228.79,228.79,228.79,228.79
5.8655,9.16,228.83,228.83,228.83,228.83,228.83,228.83,228.83
5.8665,9.16,228.88,228.88,228.88,228.88,228.88,228.88,228.88
5.8675,9.16,228.93,228.93,228.93,228.93,228.93,228.93,228.93
5.8685,9.16,228.98,228.98,228.98,228.98,228.98,228.98,228.98
5.8695,9.16,229.02,229.02,229.02,229.02,229.02,229.02,229.02
5.8705,9.16,229.07,229.07,229.07,229.07,229.07,229.07,229.07
5.8715,9.16,229.12,229.12,229.12,229.12,229.12,229.12,229.12
5.8725,9.16,229.17,229.17,229.17,229.17,229.17,229.17,229.17
5.8735,9.16,229.22,229.22,229.22,229.22,229.22,229.22,229.22
5.8745,9.16,229.26,229.26,229.26,229.26,229.26,229.26,229.26
5.8755,9.16,229.31,229.31,229.31,229.31,229.31,229.31,229.31
5.8765,9.16,229.36,229.36,229.36,229.36,229.36,229.36,229.36
5.8775,9.16,229.41,229.41,229.41,229.41,229.41,229.41,229.41
5.8785,9.16,229.45,229.45,229.45,229.45,229.45,229.45,229.45
5.8795,9.16,229.5,229.5,229.5,229.5,229.5,229.5,229.5
5.8805,9.16,229.55,229.55,229.55,229.55,229.55,229.55,229.55
5.8815,9.16,229.6,229.6,229.6,229.6,229.6,229.6,229.6
5.8825,9.16,229.64,229.64,229.64,229.64,229.64,229.64,229.64
5.8835,9.16,229.69,229.69,229.69,229.69,229.69,229.69,229.69
5.8845,9.16,229.74,229.74,229.74,229.74,229.74,229.74,229.74
5.8855,9.16,229.79,229.79,229.79,229.79,229.79,229.79,229.79
5.8865,9.16,229.84,229.84,229.84,229.84,229.84,229.84,229.84
5.8875,9.16,229.88,229.88,229.88,229.88,229.88,229.88,229.88
5.8885,9.16,229.93,229.93,229.93,229.93,229.93,229.93,229.93
5.8895,9.16,229.98,229.98,229.98,229.98,229.98,229.98,229.98
5.8905,9.16,230.03,230.03,230.03,230.03,230.03,230.03,230.03
5.8915,9.16,230.07,230.07,230.07,230.07,230.07,230.07,230.07
5.8925,9.16,230.12,230.12,230.12,230.12,230.12,230.12,230.12
5.8935,9.16,230.17,230.17,230.17,230.17,230.17,230.17,230.17
5.8945,9.16,230.22,230.22,230.22,230.22,230.22,230.22,230.22
5.8955,9.16,230.26,230.26,230.26,230.26,230.26,230.26,230.26
5.8965,9.16,230.31,230.31,230.31,230.31,230.31,230.31,230.31
5.8975,9.16,230.36,230.36,230.36,230.36,230.36,230.36,230.36
5.8985,9.16,230.41,230.41,230.41,230.41,230.41,230.41,230.41
5.8995,9.16,230.46,230.46,230.46,230.46,230.46,230.46,230.46
5.9005,9.16,230.5,230.5,230.5,230.5,230.5,230.5,230.5
5.9015,9.16,230.55,230.55,230.55,230.55,230.55,230.55,230.55
5.9025,9.16,230.6,230.6,230.6,230.6,230.6,230.6,230.6
5.9035,9.16,230.65,230.65,230.65,230.65,230.65,230.65,230.65
5.9045,9.16,230.69,230.69,230.69,230.69,230.69,230.69,230.69
5.9055,9.16,230.74,230.74,230.74,230.74,230.74,230.74,230.74
5.9065,9.16,230.79,230.79,230.79,230.79,230.79,230.79,230.79
5.9075,9.16,230.84,230.84,230.84,230.84,230.84,230.84,230.84
5.9085,9.16,230.88,230.88,230.88,230.88,230.88,230.88,230.88
5.9095,9.16,230.93,230.93,230.93,230.93,230.93,230.93,230.93
5.9105,9.16,230.98,230.98,230.98,230.98,230.98,230.98,230.98
5.9115,9.16,231.03,231.03,231.03,231.03,231.03,231.03,231.03
5.9125,9.16,231.08,231.08,231.08,231.08,231.08,231.08,231.08
5.9135,9.16,231.12,231.12,231.12,231.12,231.12,231.12,231.12
5.9145,9.16,231.17,231.17,231.17,231.17,231.17,231.17,231.17
5.9155,9.16,231.22,231.22,231.22,231.22,231.22,231.22,231.22
5.9165,9.16,231.27,231.27,231.27,231.27,231.27,231.27,231.27
5.9175,9.16,231.31,231.31,231.31,231.31,231.31,231.31,231.31
5.9185,9.16,231.36,231.36,231.36,231.36,231.36,231.36,231.36
5.9195,9.16,231.41,231.41,231.41,231.41,231.41,231.41,231.41
5.9205,9.16,231.46,231.46,231.46,231.46,231.46,231.46,231.46
5.9215,9.16,231.5,231.5,231.5,231.5,231.5,231.5,231.5
5.9225,9.16,231.55,231.55,231.55,231.55,231.55,231.55,231.55
5.9235,9.16,231.6,231.6,231.6,231.6,231.6,231.6,231.6
5.9245,9.16,231.65,231.65,231.65,231.65,231.65,231.65,231.65
5.9255,9.16,231.7,231.7,231.7,231.7,231.7,231.7,231.7
5.9265,9.16,231.74,231.74,231.74,231.74,231.74,231.74,231.74
5.9275,9.16,231.79,231.79,231.79,231.79,231.79,231.79,231.79
5.9285,9.16,231.84,231.84,231.84,231.84,231.84,231.84,231.84
5.9295,9.16,231.89,231.89,231.89,231.89,231.89,231.89,231.89
5.9305,9.16,231.93,231.93,231.93,231.93,231.93,231.93,231.93
5.9315,9.16,231.98,231.98,231.98,231.98,231.98,231.98,231.98
5.9325,9.16,232.03,232.03,232.03,232.03,232.03,232.03,232.03
5.9335,9.16,232.08,232.08,232.08,232.08,232.08,232.08,232.08
5.9345,9.16,232.12,232.12,232.12,232.12,232.12,232.12,232.12
5.9355,9.16,232.17,232.17,232.17,232.17,232.17,232.17,232.17
5.9365,9.16,232.22,232.22,232.22,232.22,232.22,232.22,232.22
5.9375,9.16,232.27,232.27,232.27,232.27,232.27,232.27,232.27
5.9385,9.16,232.32,232.32,232.32,232.32,232.32,232.32,232.32
5.9395,9.16,232.36,232.36,232.36,232.36,232.36,232.36,232.36
5.9405,9.16,232.41,232.41,232.41,232.41,232.41,232.41,232.41
5.9415,9.16,232.46,232.46,232.46,232.46,232.46,232.46,232.46
5.9425,9.16,232.51,232.51,232.51,232.51,232.51,232.51,232.51
5.9435,9.16,232.55,232.55,232.55,232.55,232.55,232.55,232.55
5.9445,9.16,232.6,232.6,232.6,232.6,232.6,232.6,232.6
5.9455,9.16,232.65,232.65,232.65,232.65,232.65,232.65,232.65
5.9465,9.16,232.7,232.7,232.7,232.7,232.7,232.7,232.7
5.9475,9.16,232.74,232.74,232.74,232.74,232.74,232.74,232.74
5.9485,9.16,232.79,232.79,232.79,232.79,232.79,232.79,232.79
5.9495,9.16,232.84,232.84,232.84,232.84,232.84,232.84,232.84
5.9505,9.16,232.89,232.89,232.89,232.89,232.89,232.89,232.89
5.9515,9.16,232.93,232.93,232.93,232.93,232.93,232.93,232.93
5.9525,9.16,232.98,232.98,232.98,232.98,232.98,232.98,232.98
5.9535,9.16,233.03,233.03,233.03,233.03,233.03,233.03,233.03
5.9545,9.16,233.08,233.08,233.08,233.08,233.08,233.08,233.08
5.9555,9.16,233.13,233.13,233.13,233.13,233.13,233.13,233.13
5.9565,9.16,233.17,233.17,233.17,233.17,233.17,233.17,233.17
5.9575,9.16,233.22,233.22,233.22,233.22,233.22,233.22,233.22
5.9585,9.16,233.27,233.27,233.27,233.27,233.27,233.27,233.27
5.9595,9.16,233.32,233.32,233.32,233.32,233.32,233.32,233.32
5.9605,9.16,233.36,233.36,233.36,233.36,233.36,233.36,233.36
5.9615,9.16,233.41,233.41,233.41,233.41,233.41,233.41,233.41
5.9625,9.16,233.46,233.46,233.46,233.46,233.46,233.46,233.46
5.9635,9.16,233.51,233.51,233.51,233.51,233.51,233.51,233.51
5.9645,9.16,233.55,233.55,233.55,233.55,233.55,233.55,233.55
5.9655,9.16,233.6,233.6,233.6,233.6,233.6,233.6,233.6
5.9665,9.16,233.65,233.65,233.65,233.65,233.65,233.65,233.65
5.9675,9.16,233.7,233.7,233.7,233.7,233.7,233.7,233.7
5.9685,9.16,233.75,233.75,233.75,233.75,233.75,233.75,233.75
5.9695,9.16,233.79,233.79,233.79,233.79,233.79,233.79,233.79
5.9705,9.16,233.84,233.84,233.84,233.84,233.84,233.84,233.84
5.9715,9.16,233.89,233.89,233.89,233.89,233.89,233.89,233.89
5.9725,9.16,233.94,233.94,233.94,233.94,233.94,233.94,233.94
5.9735,9.16,233.98,233.98,233.98,233.98,233.98,233.98,233.98
5.9745,9.16,234.03,234.03,234.03,234.03,234.03,234.03,234.03
5.9755,9.16,234.08,234.08,234.08,234.08,234.08,234.08,234.08
5.9765,9.16,234.13,234.13,234.13,234.13,234.13,234.13,234.13
5.9775,9.16,234.17,234.17,234.17,234.17,234.17,234.17,234.17
5.9785,9.16,234.22,234.22,234.22,234.22,234.22,234.22,234.22
5.9795,9.16,234.27,234.27,234.27,234.27,234.27,234.27,234.27
5.9805,9.16,234.32,234.32,234.32,234.32,234.32,234.32,234.32
5.9815,9.16,234.37,234.37,234.37,234.37,234.37,234.37,234.37
5.9825,9.16,234.41,234.41,234.41,234.41,234.41,234.41,234.41
5.9835,9.16,234.46,234.46,234.46,234.46,234.46,234.46,234.46
5.9845,9.16,234.51,234.51,234.51,234.51,234.51,234.51,234.51
5.9855,9.16,234.56,234.56,234.56,234.56,234.56,234.56,234.56
5.9865,9.16,234.6,234.6,234.6,234.6,234.6,234.6,234.6
5.9875,9.16,234.65,234.65,234.65,234.65,234.65,234.65,234.65
5.9885,9.16,234.7,234.7,234.7,234.7,234.7,234.7,234.7
5.9895,9.16,234.75,234.75,234.75,234.75,234.75,234.75,234.75
5.9905,9.16,234.79,234.79,234.79,234.79,234.79,234.79,234.79
5.9915,9.16,234.84,234.84,234.84,234.84,234.84,234.84,234.84
5.9925,9.16,234.89,234.89,234.89,234.89,234.89,234.89,234.89
5.9935,9.16,234.94,234.94,234.94,234.94,234.94,234.94,234.94
5.9945,9.16,234.99,234.99,234.99,234.99,234.99,234.99,234.99
5.9955,9.16,235.03,235.03,235.03,235.03,235.03,235.03,235.03
5.9965,9.16,235.08,235.08,235.08,235.08,235.08,235.08,235.08
5.9975,9.16,235.13,235.13,235.13,235.13,235.13,235.13,235.13
5.9985,9.16,235.18,235.18,235.18,235.18,235.18,235.18,235.18
5.9995,9.16,235.22,235.22,235.22,235.22,235.22,235.22,235.22
6.0005,9.16,235.27,235.27,235.27,235.27,235.27,235.27,235.27
6.0015,9.16,235.32,235.32,235.32,235.32,235.32,235.32,235.32
6.0025,9.16,235.37,235.37,235.37,235.37,235.37,235.37,235.37
6.0035,9.16,235.41,235.41,235.41,235.41,235.41,235.41,235.41
6.0045,9.16,235.46,235.46,235.46,235.46,235.46,235.46,235.46
6.0055,9.16,235.51,235.51,235.51,235.51,235.51,235.51,235.51
6.0065,9.16,235.56,235.56,235.56,235.56,235.56,235.56,235.56
6.0075,9.16,235.61,235.61,235.61,235.61,235.61,235.61,235.61
6.0085,9.16,235.65,235.65,235.65,235.65,235.65,235.65,235.65
6.0095,9.16,235.7,235.7,235.7,235.7,235.7,235.7,235.7
6.0105,9.16,235.75,235.75,235.75,235.75,235.75,235.75,235.75
6.0115,9.16,235.8,235.8,235.8,235.8,235.8,235.8,235.8
6.0125,9.16,235.84,235.84,235.84,235.84,235.84,235.84,235.84
6.0135,9.16,235.89,235.89,235.89,235.89,235.89,235.89,235.89
6.0145,9.16,235.94,235.94,235.94,235.94,235.94,235.94,235.94
6.0155,9.16,235.99,235.99,235.99,235.99,235.99,235.99,235.99
6.0165,9.16,236.03,236.03,236.03,236.03,236.03,236.03,236.03
6.0175,9.16,236.08,236.08,236.08,236.08,236.08,236.08,236.08
6.0185,9.16,236.13,236.13,236.13,236.13,236.13,236.13,236.13
6.0195,9.16,236.18,236.18,236.18,236.18,236.18,236.18,236.18
6.0205,9.16,236.23,236.23,236.23,236.23,236.23,236.23,236.23
6.0215,9.16,236.27,236.27,236.27,236.27,236.27,236.27,236.27
6.0225,9.16,236.32,236.32,236.32,236.32,236.32,236.32,236.32
6.0235,9.16,236.37,236.37,236.37,236.37,236.37,236.37,236.37
6.0245,9.16,236.42,236.42,236.42,236.42,236.42,236.42,236.42
6.0255,9.16,236.46,236.46,236.46,236.46,236.46,236.46,236.46
6.0265,9.16,236.51,236.51,236.51,236.51,236.51,236.51,236.51
6.0275,9.16,236.56,236.56,236.56,236.56,236.56,236.56,236.56
6.0285,9.16,236.61,236.61,236.61,236.61,236.61,236.61,236.61
6.0295,9.16,236.65,236.65,236.65,236.65,236.65,236.65,236.65
6.0305,9.16,236.7,236.7,236.7,236.7,236.7,236.7,236.7
6.0315,9.16,236.75,236.75,236.75,236.75,236.75,236.75,236.75
6.0325,9.16,236.8,236.8,236.8,236.8,236.8,236.8,236.8
6.0335,9.16,236.85,236.85,236.85,236.85,236.85,236.85,236.85
6.0345,9.16,236.89,236.89,236.89,236.89,236.89,236.89,236.89
6.0355,9.16,236.94,236.94,236.94,236.94,236.94,236.94,236.94
6.0365,9.16,236.99,236.99,236.99,236.99,236.99,236.99,236.99
6.0375,9.16,237.04,237.04,237.04,237.04,237.04,237.04,237.04
6.0385,9.16,237.08,237.08,237.08,237.08,237.08,237.08,237.08
6.0395,9.16,237.13,237.13,237.13,237.13,237.13,237.13,237.13
6.0405,9.16,237.18,237.18,237.18,237.18,237.18,237.18,237.18
